,File,Peaks
254,Y8KBTO,"[209, 353, 493, 637, 781, 925, 1073, 1221, 1373, 1525, 1678, 1833, 1989, 2141, 2294, 2449, 2601, 2753, 2902, 3053, 3205, 3357, 3506, 3657, 3810, 3965, 4118, 4273, 4430, 4589, 4745, 4897, 5049, 5201, 5353, 5505, 5657, 5809, 5961, 6113, 6268, 6421, 6573, 6728, 6880, 7036, 7192, 7345, 7500, 7656, 7808, 7960, 8112, 8264, 8416, 8564, 8720, 8871, 9020, 9172, 9323, 9472, 9623, 9772, 9923, 10075, 10227, 10383, 10539, 10692, 10851, 11007, 11163, 11316, 11472, 11627, 11783]"
255,BQZHGI,"[93, 253, 410, 570, 730, 890, 1050, 1209, 1366, 1521, 1674, 1829, 1978, 2130, 2282, 2282, 2434, 2586, 2737, 2890, 3042, 3194, 3346, 3502, 3654, 3806, 3958, 4113, 4262, 4414, 4566, 4718, 4870, 5022, 5173, 5322, 5474, 5626, 5626, 5778, 5929, 6081, 6230, 6381, 6530, 6681, 6826, 6973, 7117, 7262, 7406, 7550, 7694, 7841, 7986, 8134, 8282, 8433, 8582, 8733, 8882, 9033, 9182, 9330, 9481, 9630, 9778, 9930, 10082, 10234, 10386, 10542, 10694, 10846, 10998, 11154, 11306, 11458, 11614, 11770]"
256,JLD14E,"[182, 338, 494, 651, 810, 966, 1122, 1282, 1439, 1595, 1754, 1911, 2067, 2223, 2379, 2534, 2687, 2843, 2999, 3155, 3311, 3467, 3623, 3783, 3939, 4095, 4248, 4403, 4556, 4711, 4863, 5016, 5168, 5324, 5476, 5628, 5784, 5940, 6096, 6249, 6404, 6557, 6709, 6861, 7016, 7169, 7321, 7476, 7629, 7781, 7937, 8093, 8246, 8401, 8553, 8705, 8857, 9006, 9154, 9305, 9454, 9602, 9751, 9902, 10055, 10207, 10359, 10511, 10663, 10815, 10967, 11119, 11271, 11423, 11575, 11727]"
257,JBAKCN,"[221, 221, 366, 510, 657, 805, 957, 957, 1109, 1258, 1410, 1565, 1718, 1873, 2026, 2026, 2178, 2333, 2485, 2638, 2793, 2945, 3097, 3246, 3398, 3550, 3702, 3853, 4005, 4158, 4310, 4465, 4618, 4773, 4926, 5078, 5233, 5385, 5537, 5689, 5841, 5993, 6141, 6293, 6293, 6441, 6592, 6741, 6892, 7041, 7193, 7344, 7496, 7648, 7797, 7948, 8097, 8248, 8400, 8548, 8697, 8848, 8996, 9144, 9296, 9444, 9588, 9736, 9876, 10164, 10164, 10308, 10308, 10416, 10599, 10599, 10747, 10896, 11047, 11196, 11348, 11348, 11503, 11656, 11811]"
258,QTF2TH,"[162, 314, 314, 466, 622, 778, 930, 1082, 1234, 1385, 1533, 1681, 1829, 1978, 2125, 2273, 2422, 2570, 2721, 2870, 3022, 3022, 3174, 3326, 3326, 3481, 3481, 3637, 3794, 3953, 4110, 4270, 4426, 4426, 4578, 4734, 4889, 5042, 5194, 5350, 5506, 5662, 5662, 5814, 5970, 5970, 6122, 6122, 6278, 6430, 6430, 6582, 6734, 6886, 6886, 7038, 7190, 7342, 7494, 7494, 7646, 7798, 7950, 8102, 8254, 8406, 8558, 8710, 8862, 9166, 9166, 9318, 9318, 9470, 9622, 9622, 9777, 9777, 9777, 9929, 10078, 10230, 10230, 10382, 10534, 10686, 10838, 10838, 10990, 11142, 11294, 11445, 11594, 11745]"
259,0I4159,"[285, 433, 585, 737, 889, 1041, 1193, 1342, 1545, 1645, 1797, 5933, 5933, 6085, 6233, 6377, 6525, 6673, 6821, 6969, 7117, 7269, 7269, 7417, 7569, 7721, 7876, 8028, 8177, 8332, 8481, 8481, 8633, 8781, 8932, 9081, 9229, 9376, 9524, 9672, 9817, 9968, 10117, 10269, 10269, 10420, 10573, 10728, 10881, 11036, 11188, 11340, 11492, 11644, 11792]"
260,EXSI96,"[192, 341, 489, 637, 781, 925, 1065, 1208, 1208, 1349, 1349, 1489, 1633, 1781, 1929, 2077, 2229, 2384, 2533, 2685, 2837, 2989, 3141, 3293, 3397, 3589, 3737, 3737, 3885, 4029, 4173, 4317, 4457, 4601, 4741, 4885, 5033, 5181, 5333, 5481, 5633, 5789, 5941, 6093, 6249, 6401, 6553, 6705, 6857, 7009, 7161, 7313, 7465, 7617, 7769, 7921, 8077, 8229, 8384, 8537, 8693, 8845, 8997, 9152, 9304, 9453, 9605, 9760, 9912, 10064, 10216, 10369, 10521, 10673, 10825, 10976, 11125, 11276, 11428, 11576, 11724]"
261,0IBIAB,"[344, 568, 568, 764, 920, 920, 1092, 1268, 1352, 1352, 1488, 1624, 1684, 1801, 1980, 1980, 2104, 2104, 2329, 2508, 2689, 2868, 2868, 3045, 3225, 3409, 3585, 3585, 3761, 3937, 3937, 4113, 4285, 4461, 4641, 4641, 4816, 4996, 4996, 5176, 5353, 5353, 5529, 5529, 5709, 5709, 5889, 6061, 6237, 6409, 6409, 6577, 6577, 6745, 6913, 7085, 7257, 7257, 7425, 7601, 7777, 7777, 7985, 7985, 8109, 8278, 8449, 10089, 10089, 10269, 10438, 10614, 10790, 10958, 11122, 11122, 11290, 11290, 11470, 11634, 11802]"
262,UPH7K7,"[346, 346, 530, 850, 850, 1022, 1194, 1366, 1534, 1703, 1871, 2042, 2211, 2379, 2547, 2547, 2711, 2875, 3035, 3183, 3331, 3331, 3479, 3639, 3639, 3799, 3799, 3963, 4119, 4279, 4443, 4599, 4763, 4763, 4927, 5095, 5255, 5411, 5571, 5727, 5891, 6047, 6203, 6355, 6511, 6703, 6703, 6827, 6999, 7167, 7331, 7507, 7675, 7847, 7847, 8015, 8171, 8319, 8471, 8619, 8774, 8935, 9095, 9095, 9267, 9439, 9615, 9779, 9779, 9946, 10114, 10283, 10443, 10443, 10618, 10618, 10794, 10962, 11130, 11306, 11486, 11658]"
263,R3HXU0,"[159, 319, 479, 479, 643, 803, 967, 967, 1131, 1295, 1455, 1619, 1786, 1786, 1946, 2107, 2274, 2274, 2434, 2598, 2766, 2934, 3098, 3262, 3426, 3590, 3590, 3750, 3914, 4074, 4237, 4397, 4557, 4557, 4717, 4877, 5037, 5197, 5361, 5361, 5521, 5681, 5837, 6000, 6160, 6320, 6477, 6636, 6796, 6952, 7108, 7268, 7428, 7588, 7747, 7904, 8060, 8216, 8216, 8371, 8519, 8667, 8819, 8971, 9123, 9283, 9447, 9607, 9767, 9930, 10086, 10238, 10390, 10542, 10694, 10846, 11002, 11162, 11162, 11322, 11478, 11654, 11654]"
264,L4517K,"[124, 285, 445, 608, 769, 932, 1092, 1256, 1416, 1584, 1748, 1912, 2080, 2252, 2420, 2588, 2760, 2928, 3096, 3268, 3480, 3480, 4087, 4248, 4248, 4412, 4736, 4900, 5060, 5224, 5387, 5548, 5708, 5872, 6032, 6188, 6344, 6504, 6664, 6824, 6983, 7140, 7300, 7460, 7619, 7779, 7939, 8099, 8260, 8423, 8580, 8740, 8899, 9059, 9216, 9375, 9531, 9691, 9847, 10007, 10163, 10319, 10479, 10639, 10799, 10963, 11127, 11287, 11455, 11619, 11779]"
265,MSCK93,"[158, 326, 494, 659, 827, 995, 1159, 1327, 1495, 1655, 1819, 1819, 1983, 2143, 2307, 2471, 2631, 2631, 2799, 2963, 3127, 3127, 3291, 3291, 3455, 3615, 3775, 3935, 4095, 4251, 4411, 4567, 4723, 4879, 5035, 5195, 5351, 5511, 5667, 5826, 5826, 5982, 6139, 6295, 6450, 6602, 6754, 6902, 7050, 7198, 7346, 7498, 7654, 7806, 7954, 8106, 8258, 8406, 8558, 8710, 8862, 9014, 9166, 9317, 9465, 9617, 9769, 9922, 10078, 10237, 10397, 10397, 10553, 10713, 10877, 11041, 11201, 11361, 11529, 11697]"
266,OA68XU,"[157, 321, 485, 649, 816, 977, 1140, 1301, 1456, 1616, 1776, 1940, 2100, 2264, 2428, 2591, 2756, 2920, 3084, 3251, 3251, 3416, 3579, 3739, 3903, 4063, 4227, 4391, 4551, 4715, 4879, 5047, 5211, 5375, 5539, 5702, 5863, 6030, 6194, 6355, 6355, 6519, 6686, 6850, 7014, 7014, 7178, 7342, 7502, 7662, 7662, 7822, 7822, 7982, 8146, 8306, 8470, 8634, 8798, 8962, 9126, 9289, 9450, 9613, 9773, 9934, 10093, 10250, 10410, 10569, 10725, 10885, 11042, 11205, 11366, 11526, 11693]"
267,ADB3SV,"[79, 239, 395, 555, 715, 871, 1035, 1191, 1347, 1504, 1663, 1819, 1976, 2136, 2292, 2452, 2612, 2772, 2940, 3104, 3268, 3428, 3589, 3753, 3916, 4076, 4233, 4385, 4553, 4709, 4873, 5037, 5037, 5205, 5373, 5534, 5697, 5858, 6018, 6178, 6338, 6502, 6658, 6814, 6970, 7126, 7286, 7454, 7626, 7790, 7955, 8123, 8290, 8458, 8627, 8791, 8959, 9127, 9295, 9463, 9627, 9795, 9795, 9960, 10131, 10299, 10464, 10632, 10796, 10960, 11128, 11292, 11456, 11617, 11780]"
268,GFCU7F,"[291, 291, 471, 643, 823, 995, 1175, 1347, 1519, 1695, 1867, 2035, 2211, 2211, 2379, 2552, 2552, 2731, 2904, 3080, 3260, 3444, 3444, 3620, 3800, 3980, 4156, 4336, 4516, 4688, 4872, 5056, 5236, 5424, 5608, 5800, 5800, 5992, 6180, 6372, 6372, 6556, 6744, 6744, 6932, 7116, 7300, 7484, 7664, 7848, 8032, 8212, 8392, 8576, 8756, 8940, 9124, 9308, 9484, 9667, 9847, 10023, 10023, 10203, 10383, 10559, 10739, 10919, 11099, 11283, 11459, 11643, 11823]"
269,IP9FO1,"[348, 528, 708, 888, 1064, 1248, 1428, 1608, 1792, 1972, 2152, 2332, 2512, 2684, 2868, 3052, 3228, 3408, 3588, 3764, 3944, 4124, 4300, 4484, 4660, 4840, 5024, 5024, 5200, 5384, 5560, 5732, 5912, 6084, 6260, 6436, 6616, 6796, 6972, 7155, 7331, 7512, 7691, 7867, 7867, 8047, 8223, 8403, 8403, 8583, 8583, 8755, 8931, 9107, 9107, 9287, 9467, 9643, 9827, 10007, 10187, 10371, 10547, 10731, 10903, 11079, 11255, 11431, 11607, 11783]"
270,P1AZGY,"[309, 488, 672, 852, 1036, 1224, 1404, 1592, 1768, 1952, 1952, 2132, 2132, 2308, 2492, 2492, 2668, 2848, 3032, 3212, 3396, 3580, 3756, 3940, 4116, 4296, 4476, 4656, 4656, 4840, 5021, 5021, 5201, 5384, 5561, 5745, 5925, 6101, 6101, 6281, 6453, 6629, 6801, 6973, 7153, 7325, 7505, 7505, 7689, 7865, 8049, 8049, 8229, 8409, 8593, 8593, 8766, 8945, 9122, 9298, 9474, 9654, 9834, 10010, 10194, 10378, 10378, 10558, 10742, 10930, 11111, 11299, 11483, 11663]"
271,BBFG00,"[277, 474, 673, 673, 882, 882, 1086, 1086, 1281, 1477, 1477, 1609, 1688, 1901, 1901, 2104, 2104, 2305, 2517, 2569, 2725, 2928, 3137, 3348, 3348, 3555, 3727, 3773, 3824, 3980, 4190, 4404, 4404, 4616, 4616, 4816, 4816, 5015, 5015, 5231, 5231, 5444, 5652, 5867, 5867, 6071, 6071, 6275, 6275, 6479, 6479, 6683, 6683, 6878, 6878, 7058, 7218, 7398, 7398, 7609, 7609, 7805, 7805, 7990, 7990, 8186, 8186, 8394, 8598, 8598, 8794, 8794, 8993, 9188, 9378, 9566, 9750, 9934, 9934, 10104, 10254, 10426, 10626, 10806, 10986, 11173, 11376, 11376, 11569, 11772, 11772]"
272,4LTZ81,"[411, 563, 728, 936, 936, 1156, 1360, 1559, 1740, 1740, 1899, 2048, 2197, 2197, 2348, 2507, 2697, 2885, 2885, 3064, 3292, 3507, 3507, 3707, 3707, 3912, 3912, 4125, 4125, 4323, 4323, 4496, 4640, 4784, 4936, 5163, 5370, 5370, 5584, 5584, 5584, 5803, 5803, 6016, 6016, 6212, 6212, 6407, 6603, 6807, 6807, 6991, 7175, 7175, 7388, 7388, 7587, 7587, 7798, 8003, 8003, 8207, 8207, 8410, 8587, 8587, 8746, 8911, 8911, 9111, 9331, 9546, 9753, 9753, 9939, 9939, 10115, 10286, 10459, 10626, 10626, 10806, 10806, 11014, 11014, 11231, 11447, 11447, 11667]"
273,GK16WW,"[380, 528, 668, 802, 936, 1076, 1256, 1463, 1463, 1647, 1647, 1840, 2036, 2036, 2232, 2416, 2587, 2760, 2760, 2944, 2944, 3142, 3328, 3484, 3644, 3644, 3803, 3952, 4156, 4156, 4368, 4368, 4567, 4567, 4760, 4963, 4963, 5159, 5352, 5556, 5556, 5747, 5747, 5908, 6068, 6245, 6464, 6661, 6844, 7019, 7185, 7372, 7372, 7585, 7585, 7785, 7992, 8196, 8196, 8397, 8397, 8589, 8781, 8781, 8980, 8980, 9184, 9184, 9386, 9582, 9582, 9769, 9769, 9954, 9954, 10130, 10306, 10306, 10465, 10613, 10762, 10913, 11069, 11249, 11473, 11473, 11690, 11690]"
274,JKS119,"[348, 348, 540, 540, 727, 727, 911, 1093, 1093, 1270, 1270, 1453, 1630, 1809, 2002, 2002, 2192, 2383, 2383, 2578, 2675, 2675, 2778, 2975, 3159, 3329, 3512, 3698, 3698, 3894, 3894, 4098, 4098, 4297, 4297, 4501, 4692, 4692, 4876, 4876, 5063, 5263, 5263, 5468, 5468, 5657, 5855, 5855, 6058, 6058, 6255, 6449, 6449, 6650, 6854, 7052, 7052, 7252, 7252, 7453, 7651, 7651, 7862, 8076, 8076, 8282, 8282, 8491, 8491, 8693, 8693, 8887, 9083, 9281, 9479, 9479, 9684, 9684, 9885, 9885, 10087, 10279, 10279, 10454, 10609, 10609, 10768, 10923, 10923, 11078, 11237, 11237, 11394, 11554, 11715]"
275,QTFNE8,"[456, 658, 658, 860, 860, 1061, 1061, 1251, 1251, 1444, 1648, 1648, 1870, 2077, 2077, 2280, 2280, 2486, 2690, 2690, 2887, 3080, 3080, 3259, 3430, 3586, 3785, 3785, 4015, 4227, 4227, 4430, 4430, 4629, 4826, 4826, 5014, 5210, 5412, 5412, 5615, 5615, 5818, 5818, 6022, 6022, 6022, 6217, 6411, 6411, 6598, 6598, 6789, 6789, 6976, 6976, 7151, 7310, 7497, 7497, 7724, 7724, 7938, 7938, 8147, 8147, 8349, 8547, 8547, 8745, 8745, 8941, 9136, 9136, 9331, 9518, 9518, 9702, 9898, 9898, 10093, 10093, 10276, 10453, 10653, 10653, 10859, 10859, 11049, 11238, 11432, 11432, 11622, 11622]"
276,JPGV7B,"[593, 593, 816, 816, 1016, 1212, 1212, 1412, 1625, 1831, 1831, 2017, 2017, 2198, 2425, 2425, 2654, 2873, 2873, 3084, 3084, 3276, 3276, 3458, 3686, 3686, 3909, 3909, 4120, 4325, 4325, 4526, 4724, 4923, 5125, 5125, 5326, 5326, 5525, 5719, 5719, 5918, 5918, 6119, 6322, 6510, 6510, 6693, 6693, 6882, 7083, 7297, 7297, 7517, 7650, 7721, 7924, 7924, 8107, 8107, 8278, 8278, 8470, 8470, 8688, 8688, 8911, 8911, 9124, 9330, 9330, 9531, 9531, 9734, 9734, 9934, 9934, 10137, 10137, 10342, 10342, 10543, 10742, 10742, 10948, 11146, 11348, 11552, 11745, 11745]"
277,A79SXC,"[550, 743, 743, 934, 934, 1119, 1298, 1298, 1463, 1611, 1755, 1924, 1924, 2095, 2095, 2255, 2423, 2619, 2619, 2808, 2808, 2983, 3143, 3143, 3296, 3444, 3587, 3728, 3876, 4036, 4211, 4399, 4580, 4744, 4885, 5025, 5164, 5308, 5465, 5625, 5781, 5940, 6081, 6217, 6348, 6473, 6592, 6732, 6937, 6937, 7133, 7317, 7317, 7478, 7625, 7774, 7949, 8121, 8278, 8441, 8606, 8765, 8929, 9090, 9238, 9382, 9533, 9721, 9721, 9902, 10066, 10229, 10229, 10394, 10394, 10574, 10746, 10746, 10903, 11062, 11230, 11410, 11410, 11590, 11770, 11770]"
278,3S4LM9,"[503, 503, 691, 691, 882, 1063, 1242, 1242, 1430, 1622, 1622, 1806, 1806, 1981, 1981, 2162, 2353, 2549, 2549, 2729, 2913, 3104, 3293, 3480, 3480, 3660, 3848, 4039, 4039, 4223, 4400, 4400, 4580, 4756, 4756, 4927, 5083, 5240, 5399, 5579, 5759, 5938, 6118, 6295, 6463, 6627, 6627, 6798, 6977, 7158, 7158, 7338, 7522, 7713, 7893, 8069, 8249, 8249, 8425, 8601, 8773, 8942, 8942, 9093, 9240, 9381, 9513, 9641, 9829, 9829, 10021, 10205, 10385, 10564, 10564, 10740, 10740, 10904, 11060, 11225, 11401, 11568, 11740]"
279,LFY27V,"[467, 639, 639, 815, 1003, 1191, 1364, 1364, 1524, 1680, 1840, 2007, 2168, 2344, 2536, 2736, 2736, 2933, 2933, 3120, 3120, 3289, 3461, 3461, 3641, 3833, 3833, 4021, 4021, 4216, 4396, 4560, 4700, 4837, 4977, 5124, 5297, 5496, 5496, 5704, 5704, 5897, 6077, 6258, 6446, 6630, 6630, 6806, 6966, 6966, 7126, 7297, 7482, 7662, 7662, 7833, 7998, 8166, 8338, 8502, 8683, 8863, 9043, 9219, 9387, 9558, 9727, 9891, 10054, 10219, 10391, 10391, 10559, 10719, 10874, 10874, 11039, 11219, 11407, 11407, 11584, 11744]"
280,S7HB7F,"[502, 693, 693, 885, 885, 1065, 1065, 1233, 1233, 1389, 1537, 1706, 1905, 2090, 2090, 2274, 2462, 2649, 2829, 3009, 3190, 3374, 3554, 3734, 3914, 3914, 4102, 4102, 4290, 4290, 4466, 4466, 4634, 4806, 4974, 5126, 5269, 5405, 5534, 5665, 5822, 6009, 6203, 6203, 6394, 6578, 6746, 6906, 6906, 7066, 7238, 7423, 7423, 7598, 7778, 7970, 8175, 8175, 8371, 8371, 8555, 8727, 8898, 8898, 9071, 9250, 9423, 9598, 9771, 9951, 10131, 10303, 10303, 10475, 10655, 10827, 10827, 10991, 11139, 11283, 11439, 11610]"
281,4NNT5Z,"[526, 694, 858, 1022, 1191, 1370, 1554, 1554, 1714, 1714, 1862, 2010, 2170, 2358, 2430, 2573, 2778, 2973, 3142, 3322, 3322, 3506, 3506, 3717, 3717, 3921, 3921, 4117, 4297, 4473, 4649, 4826, 4826, 5001, 5177, 5361, 5361, 5557, 5557, 5745, 5745, 5917, 6085, 6085, 6253, 6421, 6609, 6789, 6949, 6949, 7109, 7280, 7469, 7469, 7668, 7668, 7833, 7833, 7980, 8144, 8321, 8492, 8648, 8804, 8979, 9164, 9344, 9504, 9660, 9823, 9995, 10164, 10316, 10468, 10632, 10824, 10824, 11020, 11020, 11208, 11376, 11548, 11548, 11732]"
282,YVRMUY,"[375, 563, 563, 755, 931, 1083, 1242, 1410, 1591, 1591, 1782, 1782, 1943, 2090, 2235, 2387, 2387, 2554, 2554, 2722, 2890, 3062, 3062, 3222, 3383, 3383, 3543, 3543, 3690, 3690, 3830, 3966, 4106, 4254, 4426, 4594, 4594, 4762, 4926, 5089, 5249, 5402, 5566, 5741, 5922, 5922, 6110, 6305, 6482, 6482, 6653, 6653, 6833, 7025, 7025, 7194, 7366, 7549, 7718, 7718, 7877, 8034, 8034, 8209, 8401, 8401, 8578, 8578, 8765, 8942, 9114, 9114, 9297, 9297, 9477, 9653, 9653, 9830, 9830, 9998, 9998, 10166, 10354, 10354, 10546, 10741, 10741, 10933, 10933, 11141, 11141, 11141, 11329, 11329, 11502, 11689, 11689]"
283,8EFNMX,"[159, 287, 411, 532, 660, 660, 828, 980, 1136, 1292, 1447, 1604, 1780, 1964, 1964, 2140, 2316, 2485, 2648, 2812, 2980, 3161, 3349, 3349, 3539, 3539, 3705, 3872, 4040, 4204, 4360, 4509, 4653, 4797, 4940, 5084, 5228, 5369, 5517, 5696, 5696, 5872, 5892, 6073, 6073, 6241, 6241, 6396, 6552, 6705, 6861, 6861, 7028, 7212, 7212, 7393, 7393, 7581, 7581, 7765, 7956, 7956, 8136, 8301, 8301, 8464, 8464, 8613, 8753, 8893, 9041, 9193, 9361, 9361, 9544, 9544, 9544, 9721, 9905, 10078, 10249, 10421, 10421, 10586, 10749, 10749, 10914, 11089, 11278, 11458, 11629, 11802]"
284,5EOKU0,"[188, 341, 500, 500, 664, 664, 843, 843, 1044, 1044, 1244, 1440, 1620, 1788, 1968, 2172, 2172, 2368, 2368, 2532, 2700, 2892, 3108, 3308, 3496, 3496, 3696, 3696, 3892, 3892, 4060, 4216, 4376, 4376, 4545, 4816, 4816, 4936, 5104, 5104, 5264, 5433, 5628, 5628, 5820, 5820, 6025, 6208, 6208, 6368, 6528, 6688, 6841, 6841, 6997, 6997, 7157, 7329, 7520, 7708, 7708, 7881, 7881, 8053, 8053, 8229, 8416, 8416, 8604, 8780, 8944, 9097, 9241, 9377, 9529, 9689, 9860, 10029, 10029, 10197, 10365, 10537, 10537, 10688, 10829, 10969, 10969, 11137, 11137, 11325, 11325, 11525, 11733, 11733]"
285,11JS81,"[340, 500, 664, 664, 812, 956, 956, 1105, 1259, 1421, 1598, 1598, 1598, 1685, 1919, 2081, 2275, 2275, 2425, 2478, 2478, 2668, 2668, 2668, 2847, 3040, 3040, 3230, 3230, 3448, 3448, 3666, 3870, 4058, 4058, 4255, 4441, 4441, 4624, 4826, 5017, 5017, 5198, 5405, 5604, 5604, 5794, 5992, 6178, 6178, 6355, 6355, 6550, 6550, 6740, 6740, 6740, 6923, 6923, 7119, 7119, 7326, 7529, 7730, 7924, 7924, 8122, 8122, 8320, 8521, 8521, 8710, 8710, 8893, 9081, 9081, 9244, 9395, 9395, 9549, 9719, 9719, 9907, 10103, 10308, 10308, 10496, 10496, 10674, 10865, 11045, 11237, 11285, 11443, 11634, 11634, 11814, 11814]"
286,KF7R6V,"[365, 544, 544, 707, 873, 1044, 1044, 1228, 1400, 1566, 1566, 1751, 1950, 1950, 1950, 2139, 2318, 2318, 2520, 2520, 2718, 2718, 2901, 3058, 3058, 3206, 3206, 3360, 3532, 3732, 3732, 3938, 3938, 4137, 4137, 4327, 4512, 4512, 4696, 4696, 4879, 5072, 5072, 5264, 5264, 5459, 5459, 5665, 5860, 5860, 6045, 6243, 6436, 6436, 6625, 6819, 6819, 7002, 7175, 7175, 7354, 7354, 7549, 7729, 7729, 7905, 8085, 8269, 8453, 8640, 8640, 8833, 8833, 9013, 9013, 9190, 9190, 9366, 9366, 9551, 9737, 9737, 9914, 10093, 10093, 10265, 10265, 10433, 10600, 10760, 10760, 10921, 10921, 11080, 11241, 11406, 11564, 11716]"
287,2NBER7,"[280, 408, 536, 660, 787, 911, 1031, 1155, 1279, 1403, 1483, 1647, 1771, 1895, 2015, 2139, 2263, 2387, 2511, 2635, 2755, 2879, 3006, 3130, 3258, 3386, 3506, 3627, 3750, 3874, 4002, 4130, 4258, 4386, 4518, 4650, 4782, 4910, 5038, 5162, 5286, 5410, 5538, 5662, 5790, 5910, 6038, 6162, 6290, 6418, 6546, 6666, 6794, 6914, 7038, 7158, 7275, 7394, 7511, 7630, 7750, 7870, 7994, 8119, 8250, 8379, 8507, 8631, 8755, 8875, 8999, 9119, 9239, 9359, 9479, 9603, 9723, 9847, 9971, 10092, 10215, 10343, 10468, 10592, 10720, 10844, 10972, 11144, 11220, 11220, 11344, 11464, 11584, 11700]"
288,HVAUPZ,"[299, 299, 431, 559, 687, 819, 943, 1067, 1191, 1315, 1439, 1567, 1691, 1819, 1947, 2079, 2211, 2343, 2472, 2603, 2731, 2859, 2983, 3107, 3228, 3352, 3476, 3600, 3724, 3852, 3980, 4104, 4232, 4356, 4480, 4600, 4724, 4844, 4968, 5088, 5212, 5332, 5452, 5572, 5692, 5812, 5933, 6056, 6176, 6296, 6417, 6537, 6657, 6777, 6897, 7017, 7137, 7257, 7381, 7505, 7629, 7757, 7877, 8001, 8125, 8245, 8365, 8485, 8606, 8726, 8845, 8965, 9082, 9202, 9322, 9446, 9570, 9698, 9826, 9958, 10082, 10202, 10326, 10446, 10566, 10687, 10810, 10930, 11051, 11171, 11295, 11415, 11535, 11659, 11783]"
289,DZ9QAZ,"[267, 387, 503, 620, 740, 860, 984, 1108, 1236, 1364, 1488, 1612, 1732, 1852, 1968, 2084, 2196, 2312, 2424, 2540, 2652, 2768, 2884, 3000, 3116, 3236, 3356, 3480, 3604, 3725, 3848, 3969, 4089, 4209, 4329, 4445, 4561, 4677, 4793, 4905, 5021, 5137, 5257, 5373, 5489, 5601, 5717, 5829, 5945, 6061, 6177, 6293, 6413, 6529, 6649, 6765, 6881, 6997, 7117, 7233, 7349, 7465, 7581, 7697, 7813, 7929, 8049, 8165, 8289, 8409, 8529, 8649, 8769, 8885, 9001, 9113, 9229, 9341, 9456, 9569, 9681, 9793, 9909, 10025, 10141, 10261, 10381, 10497, 10617, 10737, 10853, 10969, 11089, 11201, 11317, 11433, 11545, 11657]"
290,FHIL7X,"[340, 460, 583, 704, 824, 944, 1064, 1184, 1303, 1423, 1543, 1664, 1787, 1907, 2027, 2144, 2263, 2383, 2499, 2615, 2735, 2855, 2972, 3091, 3211, 3331, 3451, 3668, 3668, 3811, 3931, 4051, 4171, 4291, 4408, 4527, 4647, 4763, 4880, 5000, 5123, 5244, 5367, 5488, 5612, 5739, 5864, 5992, 6112, 6228, 6348, 6464, 6580, 6700, 6816, 6932, 7048, 7164, 7280, 7396, 7512, 7628, 7744, 7860, 7976, 8092, 8212, 8336, 8464, 8584, 8708, 8828, 8948, 9068, 9188, 9308, 9428, 9548, 9664, 9780, 9896, 10012, 10128, 10244, 10357, 10472, 10588, 10700, 10816, 10932, 11048, 11164, 11280, 11396, 11516, 11632, 11740]"
291,QQXP3V,"[393, 517, 641, 769, 893, 1021, 1141, 1265, 1389, 1505, 1625, 1741, 1861, 1981, 2101, 2221, 2341, 2461, 2578, 2697, 2813, 2929, 3049, 3165, 3281, 3397, 3518, 3641, 3765, 3889, 4013, 4137, 4257, 4381, 4505, 4629, 4749, 4873, 4997, 5117, 5237, 5361, 5481, 5601, 5721, 5841, 5961, 6081, 6201, 6321, 6441, 6557, 6677, 6793, 6909, 7025, 7145, 7261, 7377, 7493, 7605, 7721, 7833, 7945, 8057, 8169, 8281, 8393, 8505, 8621, 8737, 8853, 8969, 9089, 9205, 9325, 9437, 9553, 9669, 9785, 9901, 10017, 10129, 10245, 10361, 10477, 10597, 10713, 10829, 10945, 11062, 11178, 11294, 11409, 11525, 11634, 11745]"
292,UF4LUZ,"[191, 191, 312, 432, 552, 679, 811, 939, 1064, 1232, 1311, 1311, 1428, 1548, 1667, 1784, 1904, 2024, 2144, 2264, 2384, 2507, 2628, 2752, 2875, 2996, 3116, 3240, 3364, 3488, 3612, 3736, 3860, 3987, 4112, 4235, 4356, 4476, 4596, 4716, 4836, 4956, 5076, 5196, 5316, 5436, 5556, 5676, 5796, 5916, 6036, 6156, 6280, 6400, 6520, 6640, 6760, 6880, 7000, 7120, 7239, 7359, 7480, 7600, 7720, 7843, 7964, 8083, 8200, 8320, 8436, 8556, 8672, 8792, 8912, 9032, 9152, 9268, 9388, 9508, 9624, 9744, 9864, 9984, 10100, 10220, 10340, 10456, 10576, 10696, 10812, 10932, 11048, 11168, 11284, 11404, 11520, 11636, 11756]"
293,MN59N0,"[276, 392, 504, 620, 736, 852, 968, 1084, 1204, 1324, 1440, 1560, 1680, 1796, 1916, 2036, 2153, 2273, 2393, 2513, 2633, 2753, 2873, 2993, 3113, 3241, 3365, 3489, 3613, 3737, 3861, 3985, 4109, 4229, 4349, 4473, 4593, 4717, 4841, 4961, 5089, 5213, 5337, 5461, 5585, 5701, 5821, 5933, 6049, 6161, 6274, 6389, 6501, 6613, 6725, 6837, 6949, 7065, 7189, 7313, 7441, 7569, 7693, 7817, 7945, 8065, 8189, 8309, 8429, 8545, 8665, 8785, 8905, 9025, 9145, 9265, 9385, 9505, 9625, 9745, 9865, 9985, 10105, 10225, 10345, 10461, 10581, 10701, 10821, 10941, 11061, 11177, 11297, 11421, 11545, 11669, 11797]"
